gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
ABHD17A	8.72917795569912e-05	0.259414292086496	0.673	0.545	1	473	0.584956307449221	1.31740888057022	1.70852199121254	2.10374790813884	3.43883844297743	1.74437344797352	0.558710142208159	703	60	0.61427729464598	1.02569977661118	1.53711502991081	1.86798258829588	2.57984721214217	1.49589187150825	0.558212185999045	110
AC008105.3	0.000942231860407354	-0.260677281503386	0.121	0.282	1	85	0.309583868900564	0.945773084438662	1.14713291979338	1.61393302355103	2.61551605470547	1.28763751189876	0.455426503819583	703	31	0.663020537699341	0.873536107350916	1.31740888057022	1.6664015942478	2.95626365604191	1.36457661619636	0.571789097962095	110
AC026979.2	0.000863687133164256	-0.278573349513016	0.176	0.355	1	124	0.334653640984736	0.990310352753489	1.34500459178198	1.7188716709554	3.12132035171177	1.41992088538864	0.548448801913042	703	39	0.652041647010943	0.907893423673897	1.49977531468034	1.88767480508055	3.0882213619368	1.45762961935235	0.600384456180362	110
ADGRG1	2.96463396265047e-06	0.279535429365931	0.28	0.164	0.10850856766697	197	0.610216959280091	1.13653546018181	1.46826310945047	1.94651038916937	3.29237665493943	1.58925490718323	0.570178485210221	703	18	0.659664294955884	0.737068117305014	1.20049747763831	1.47746094177633	1.953837580277	1.1657750992493	0.423231749733773	110
ANKRD36	0.000269398927063385	-0.292889537346355	0.175	0.391	1	123	0.478427159409649	0.976905072432577	1.20229542065056	1.64390056618249	2.9209689911685	1.36835306087046	0.493925628063263	703	43	0.604926174778815	0.906831351931406	1.16930552651307	1.62523804403786	3.12755766633341	1.32612550877612	0.599222954639151	110
ANKRD36C	0.00039860285356203	-0.308730588828355	0.232	0.427	1	163	0.587360316569078	1.02427578128967	1.39088687813202	1.79103456689073	3.04166977568337	1.45604599131173	0.503324160029864	703	47	0.604926174778815	1.00082939675612	1.36732350246166	1.83299329682515	3.23358434407314	1.53714316344475	0.680905136442959	110
APMAP	2.35106156579888e-06	0.270735866570811	0.366	0.245	0.0860512043698049	257	0.309583868900564	1.07913200211218	1.36885119897455	1.78046053677544	2.68456845920749	1.43430689000101	0.447922052025032	703	27	0.620572788823129	0.891302501298115	1.10478349151056	1.2457670535353	1.62236216341504	1.0736293926577	0.251454204320428	110
ARHGAP15	2.52669724200409e-07	-0.416621039915982	0.246	0.527	0.00924796457545918	173	0.334653640984736	1.02933664446427	1.30415213556407	1.67669013944327	2.83623022199256	1.37507141966693	0.461899506482834	703	58	0.663020537699341	1.12264402955817	1.47806556508732	1.8379351942783	2.60733178829351	1.49159671121389	0.484736029620558	110
ARHGAP25	0.000594579759217873	-0.250262493483988	0.212	0.445	1	149	0.610216959280091	1.08571397876351	1.42757252534318	1.80976175557753	3.37220064782206	1.46803658225639	0.479907489612153	703	49	0.620572788823129	0.897941593205959	1.28966752543082	1.47364452909625	3.07947066531151	1.25604496830658	0.457094648302435	110
BCL2	7.73099995192094e-05	-0.315517015943841	0.226	0.473	1	159	0.309583868900564	1.07254189748633	1.57645788773641	1.94910741236494	3.26050350977037	1.57812127738332	0.583495002192072	703	52	0.604926174778815	1.12047878487484	1.48992585600065	1.73676156714157	2.90900457780311	1.45674032814693	0.49496226258958	110
BRD1	0.000689929240299067	-0.258743339434078	0.269	0.482	1	189	0.529814236817196	1.00412040650469	1.35460131059193	1.83027514130867	2.96262129824963	1.46200974323115	0.532917267877664	703	53	0.604926174778815	0.992006795202485	1.35417481169778	1.72690240966538	2.67633933291001	1.38372733184591	0.508171144791452	110
C12orf75	6.30029561402532e-05	0.257885608851838	0.43	0.318	1	302	0.587360316569078	1.1636735705445	1.57652782691763	1.8349794287316	3.03128597709759	1.55733823644405	0.455368247033949	703	35	0.709383548401456	0.948442869703328	1.2283118726312	1.48262913328933	2.20078805549461	1.24399563340817	0.369669765901743	110
CCDC18-AS1	7.35799472320998e-06	-0.365084907023134	0.148	0.391	0.269309964864209	104	0.334653640984736	0.998147543915816	1.25836525560927	1.70897973300509	2.62496545469943	1.35767332861134	0.482970620158057	703	43	0.620572788823129	0.961247137368406	1.35141006662396	1.70372856104316	2.5074797135716	1.3983930329203	0.481579220217537	110
CCL5	1.60714905201758e-05	0.30264682610068	0.838	0.673	0.588232624528955	589	0.334653640984736	2.80505290599323	3.33970787346765	3.74285206181879	4.82898130912489	3.21222457877895	0.726338268473645	703	74	0.915721110656852	2.69910498855209	3.11775395059211	3.54082096461573	4.33594114291158	2.96225608866143	0.814102302571035	110
CCNH	0.000581286504750238	-0.25083095778542	0.277	0.5	1	195	0.334653640984736	1.06867054481588	1.37588534520515	1.75342352787095	2.60037797328632	1.43696717555733	0.474097224996416	703	55	0.620572788823129	0.988702917254336	1.29426269940212	1.54714623492085	2.93731462725872	1.32834227364351	0.463013316615397	110
CCNL1	8.14286056701968e-08	-0.296102850580937	0.674	0.9	0.00298036839613487	474	0.677045344508708	1.36168338525521	1.80833899311895	2.21617282824695	3.7006519903392	1.84309441656187	0.618867248161061	703	99	0.604926174778815	1.50058176085766	1.88456240551596	2.40961757029463	3.47785388659073	1.94850470393668	0.671157771952061	110
CD44	2.39507293203039e-06	-0.295902386513078	0.622	0.836	0.0876620643852443	437	0.621807972180709	1.32567405917248	1.72437297094596	2.08532623654161	3.64580056148017	1.74074632285904	0.533886431455863	703	92	0.61427729464598	1.34068179092423	1.78178866222935	2.29836804097952	4.18947010050741	1.86052777783718	0.698025495534924	110
CD55	0.000920923532821904	-0.258060498700988	0.182	0.382	1	128	0.600434020575189	1.02045812605295	1.26046386602561	1.80522666153586	3.1940232369006	1.41102900416526	0.484006026348129	703	42	0.604926174778815	0.881462056897868	1.16085442279601	1.67422022699858	3.00173715267589	1.31766293450731	0.548896742123895	110
CD84	0.00017519033248219	-0.30095515993523	0.24	0.455	1	169	0.545641884512287	1.11404720110217	1.47563657784546	1.80649347603911	3.0228775895135	1.48319072484331	0.459355047133265	703	50	0.72820155651479	1.05371458573972	1.49869560799595	1.72500447137959	2.73564011947091	1.47669076192461	0.50387347583963	110
CDC14A	0.000103013858536624	-0.297797126745294	0.266	0.518	1	187	0.621807972180709	1.01887413279482	1.33902331277977	1.83203580360546	3.17757478842262	1.48120567606353	0.543261014233902	703	57	0.620572788823129	0.881462056897868	1.36330484289519	1.71596562985852	2.82124722950691	1.37712830493177	0.531743713004422	110
CRYBG1	3.51016132325864e-06	-0.348878172139759	0.284	0.582	0.128475414592589	200	0.472416175651119	1.07505077124705	1.46703755696628	1.88566650830471	3.4291609402908	1.53337770805691	0.571799024352687	703	64	0.709383548401456	1.01672901555933	1.35353598745617	1.82230559414466	2.62081862488934	1.42510144865489	0.491800211545793	110
CST7	2.24116652086137e-07	0.377990031019595	0.676	0.491	0.00820289358300469	475	0.529814236817196	1.77264317334883	2.20388928513573	2.62863996080633	3.43108846501658	2.17259145293139	0.59007040735254	703	54	0.731094977423205	1.51164718910637	1.86444534971856	2.21976074235863	3.49840577060211	1.83154642652269	0.5858938432129	110
DDX3Y	3.61598335515711e-05	-0.318737913757349	0.354	0.6	1	249	0.309583868900564	1.11171527229756	1.55775000062302	1.97884935681483	3.3288356131091	1.59418446299179	0.560351275496815	703	66	0.652041647010943	1.19743274066139	1.62687482190305	1.95401084829981	3.20666892143315	1.58582957932943	0.55898675324006	110
DGKA	0.000291784838832997	-0.290808325798716	0.179	0.391	1	126	0.529814236817196	1.06299067496005	1.3209330047206	1.8099041925235	3.0127054000116	1.44899100794594	0.529715142859094	703	43	0.604926174778815	0.975293627794325	1.35141006662396	1.64164563174433	2.70165232181699	1.38402943708537	0.538739350297189	110
DNAJA1	0.000256303147842428	-0.26554774412662	0.327	0.555	1	230	0.529814236817196	1.08351022882783	1.38184146531761	1.80070407269095	2.96001502269073	1.4725602453113	0.481394526741075	703	61	0.604926174778815	1.01565939771575	1.38558228388564	1.72500447137959	2.43729487214826	1.40877931850158	0.466418232964209	110
