gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
AREG	6.54343810497998e-14	-0.285696065851147	0.347	0.499	2.39496378080372e-09	625	0.491766923460602	1.16065427211032	1.65204321679743	2.21936902904859	3.87363335810715	1.75709944310989	0.694544556195368	1802	346	0.632660457443344	1.34633979900985	1.86432405970322	2.42750513396557	4.00302283373135	1.92655703893257	0.679395215076404	693
CCL3	9.04201793129148e-11	-0.276698103811423	0.274	0.372	3.30946898303199e-06	494	0.635570750202258	1.06873036024489	1.44343684322566	1.95800707076414	4.39477842833887	1.61127719753684	0.685924648917074	1802	258	0.682132120329268	1.15407260179942	1.89289628686134	2.60529779291622	4.6723235287412	2.00519140887226	0.913000151372729	693
CCL4	5.02021159423709e-23	-0.305325601419103	0.741	0.833	1.83744764560672e-18	1335	0.545565599080371	1.36253501653336	1.81033167280907	2.310939245889	5.29150819861422	1.91213461219428	0.755600294403154	1802	577	0.500893498208744	1.61361093831174	2.14360348589712	2.94538684653599	6.02781442309676	2.38547811086852	1.07900310124532	693
CD3D	2.17100449673587e-15	0.300292869973062	0.461	0.294	7.94609355850295e-11	830	0.647972044175412	1.81061680097097	2.22265500090631	2.58033038688012	3.46297901488398	2.17516725793537	0.566437132354177	1802	204	0.988815508732518	1.80860146916594	2.20766307616541	2.45813127488868	3.36169123753091	2.12554735793753	0.506719091394598	693
CD3G	1.44882412897798e-14	0.282342308802141	0.456	0.302	5.3028411944723e-10	821	0.823349931012357	1.78788113315725	2.12287266256564	2.44431237593706	3.57262818194905	2.08369265628814	0.524283058795043	1802	209	0.589426915586328	1.66027520171672	2.0556596178288	2.35265584097417	3.02958102269013	1.99893997814029	0.48731790841776	693
CD8A	1.97951761228388e-13	0.263070605224215	0.421	0.257	7.24523241272022e-09	758	0.687298920842402	1.30630774593166	1.84691304441799	2.29911844919972	3.18044318017125	1.82024228872133	0.58337854151897	1802	178	0.711752846528958	1.39236240951403	1.87471550244289	2.24987637020316	3.01013423843184	1.83511721275195	0.560630877226965	693
DDX3Y	4.26870550437994e-16	-0.252842217805827	0.36	0.535	1.5623889016581e-11	649	0.491766923460602	1.02864328106111	1.23900662303368	1.61716244392321	3.57307679693321	1.35774413987394	0.424412414990741	1802	371	0.589426915586328	1.08988984451936	1.33985487050819	1.74917233127088	3.64036522589665	1.44618442607153	0.470099484015663	693
DUSP1	5.28354348720675e-21	-0.295164499889197	0.504	0.662	1.93382975175254e-16	909	0.583201523283046	1.0681032005687	1.41035595992982	1.85759852342962	3.61935069389987	1.49966329600977	0.522924043145425	1802	459	0.500893498208744	1.18169253393427	1.66027520171672	2.21949217973122	3.29779695788859	1.74421036672903	0.609968246289861	693
FOS	3.44058983659701e-25	-0.414599347029756	0.333	0.519	1.25929028609287e-20	600	0.491766923460602	1.05310650951533	1.31297483299079	1.87907040502617	3.81910212583414	1.5444716177959	0.662216806367948	1802	360	0.682132120329268	1.23206384405917	1.81642301913085	2.53335819744197	3.85820692333073	1.96040117671053	0.796189251569365	693
H1FX	5.28413292901086e-18	0.282601468671258	0.671	0.478	1.93404549334726e-13	1210	0.547402503338385	1.30630774593166	1.85935030447748	2.37106003102387	4.15271906214796	1.88965550268538	0.668648017588245	1802	331	0.738891424113563	1.2280598600397	1.68971508311198	2.28276889325756	3.91723109463352	1.81152523771485	0.689960055971267	693
