gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
A1BG	1.15948308464079e-06	0.402861509457138	0.525	0	0.0424382403809375	21	0.255137082618679	0.387113634998553	0.636470188808253	0.774853894374	1.05948874763857	0.61357653769638	0.239173897315253	40	NA	NA	NA	NA	NA	NA	NA	NA	NA
AAMP	0.145756685929759	0.275495975912996	0.675	0.333	1	27	0.273144472533984	0.453727427513776	0.610332200832081	0.844149626141605	1.10168839113384	0.658716230054091	0.25469505751726	40	2	0.307759181770847	0.307759181770847	0.58052219726457	0.853285212758294	0.853285212758294	0.58052219726457	0.385745155825007	6
ABCC1	0.217205196431413	-0.2567694675558	0.175	0.5	1	7	0.255137082618679	0.399706467056308	0.457496807921558	0.52910715798861	0.636470188808253	0.458104475634047	0.125310682641376	40	3	0.307759181770847	0.445113459701572	0.582467737632298	0.717876475195296	0.853285212758294	0.58117071072048	0.27276532831417	6
ABCE1	0.377507531047384	-0.301168750432777	0.6	0.667	1	24	0.255137082618679	0.443630131428305	0.616269851234948	0.745858154428898	1.22575549025645	0.631701748584592	0.258124789696702	40	4	0.307759181770847	0.466803335867513	0.920580973426659	1.63064669970319	2.04597894251724	1.04872501778535	0.763789500951426	6
ABHD12	0.375231462235453	-0.291775391850742	0.275	0.333	1	11	0.369884541327741	0.42544501656613	0.464768675164099	0.675732390735378	1.10168839113384	0.573873218687582	0.233681818561527	40	2	1.19711012321423	1.19711012321423	1.25200358575514	1.30689704829606	1.30689704829606	1.25200358575514	0.0776310792109794	6
ABHD2	0.020619341468332	0.263854943286754	0.45	0.167	1	18	0.255137082618679	0.429756941662559	0.495579904446663	0.732550710589395	1.21857678279989	0.606544233030322	0.294207492047647	40	1	0.361105595973609	0.361105595973609	0.361105595973609	0.361105595973609	0.361105595973609	0.361105595973609	NA	6
ABT1	0.177012656849873	-0.338305844893536	0.45	0.667	1	18	0.255137082618679	0.39594703747266	0.632163638662369	0.732550710589395	1.89577537550457	0.644561677540847	0.353793912347468	40	4	0.62584748996418	0.786993354828214	0.981450400626957	1.10593585238795	1.19711012321423	0.946464603608081	0.238247624399912	6
AC004847.1	0.136287260877714	-0.312287529104387	0.025	0.5	1	1	0.387113634998553	0.387113634998553	0.387113634998553	0.387113634998553	0.387113634998553	0.387113634998553	NA	40	3	0.307759181770847	0.334432388872228	0.361105595973609	0.607195404365952	0.853285212758294	0.507383330167583	0.300744982105973	6
AC004951.1	0.23528199929883	-0.268472207769188	0.05	0.333	1	2	0.369884541327741	0.369884541327741	0.577163569677487	0.784442598027234	0.784442598027234	0.577163569677487	0.293136813087728	40	2	0.582467737632298	0.582467737632298	0.717876475195296	0.853285212758294	0.853285212758294	0.717876475195296	0.191496873125411	6
AC015912.3	0.340586037016094	-0.289193604745732	0.225	0.333	1	9	0.379135300929263	0.420277633183353	0.460671158969504	0.674295198677293	0.784442598027234	0.533527419865454	0.161090253911667	40	2	1.01476158156167	1.01476158156167	1.10593585238795	1.19711012321423	1.19711012321423	1.10593585238795	0.128939890342005	6
