gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
AACS	0.127260939953203	0.512089189726398	0.375	0	1	3	0.542833803983164	0.751200297565223	0.959566791147283	1.43303861517359	1.9065104391999	1.13630367811011	0.698806437269285	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AAGAB	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AARS	0.243449654532366	-0.354598564183631	0.125	0.667	1	1	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	NA	8	2	0.502538573298011	0.502538573298011	0.550063067899775	0.59758756250154	0.59758756250154	0.550063067899775	0.0672097848107423	3
ABCA7	0.00095748431347499	-0.695333969407222	0.125	1	1	1	0.704073473989348	0.704073473989348	0.704073473989348	0.704073473989348	0.704073473989348	0.704073473989348	NA	8	3	0.59758756250154	0.716512823962914	0.835438085424288	0.843859592819892	0.852281100215496	0.761768916047108	0.142434403940394	3
ABHD12	0.531009661437526	-0.264643251072966	0.125	0.333	1	1	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	NA	8	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
ABHD13	0.0992109438146148	0.351916153329361	0.375	0	1	3	0.542833803983164	0.570966772526345	0.599099741069525	0.833601470819115	1.0681032005687	0.736678915207131	0.288397306878243	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD14A	0.173716677965794	0.266432589860877	0.25	0	1	2	0.718313899884465	0.718313899884465	0.811319445965442	0.904324992046419	0.904324992046419	0.811319445965442	0.131529704643633	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD14B	0.045203257284398	0.43416163061324	0.5	0	1	4	0.551083465945449	0.570900320300826	0.594908457862864	0.833601470819115	1.0681032005687	0.70225089555997	0.2447988510511	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABHD17C	0.237867978422779	-0.472693026623932	0.125	0.667	1	1	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	0.551083465945449	NA	8	2	0.59758756250154	0.59758756250154	0.724934331358518	0.852281100215496	0.852281100215496	0.724934331358518	0.18009552764193	3
ABHD2	0.0040222879199946	-0.742540187582416	0.25	1	1	2	0.599099741069525	0.599099741069525	0.865564424507033	1.13202910794454	1.13202910794454	0.865564424507033	0.376837969210776	8	3	0.852281100215496	0.910668794180389	0.969056488145282	1.12661032606632	1.28416416398736	1.03516725078271	0.22340259599123	3
ABRAXAS1	0.542131534728875	-0.256564850723627	0.125	0.333	1	1	0.599099741069525	0.599099741069525	0.599099741069525	0.599099741069525	0.599099741069525	0.599099741069525	NA	8	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AC000068.1	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AC002558.3	0.178423609626888	0.406696993696493	0.25	0	1	2	1.0681032005687	1.0681032005687	1.30258923220771	1.53707526384671	1.53707526384671	1.30258923220771	0.331613326130924	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC004156.1	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AC004593.3	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AC004846.2	0.179861165088877	0.290780772238743	0.25	0	1	2	0.718313899884465	0.718313899884465	0.893208550226585	1.0681032005687	1.0681032005687	0.893208550226585	0.247338386500325	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC005082.1	0.422649730810374	-0.262067300754323	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	NA	3
AC005224.2	0.0159248634531132	0.540063387658553	0.625	0	1	5	0.551083465945449	0.590717174656203	0.704073473989348	0.718313899884465	1.0681032005687	0.726458243008834	0.204004065708636	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC005280.2	0.422649730810374	-0.262067300754323	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	NA	3
AC005306.1	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AC005332.5	0.195918185406186	0.264677091344671	0.25	0	1	2	0.542833803983164	0.542833803983164	0.805468502275934	1.0681032005687	1.0681032005687	0.805468502275934	0.371421552275401	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC005332.6	0.203180703080434	0.356305644739766	0.25	0	1	2	0.704073473989348	0.704073473989348	1.12057436891803	1.53707526384671	1.53707526384671	1.12057436891803	0.589021214348671	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC005532.1	0.422649730810374	-0.403833594392387	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.969056488145282	0.969056488145282	0.969056488145282	0.969056488145282	0.969056488145282	0.969056488145282	NA	3
AC005616.1	0.422649730810374	-0.262067300754323	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	NA	3
AC005726.5	0.350616662820207	0.258927961737077	0.125	0	1	1	1.57271369846091	1.57271369846091	1.57271369846091	1.57271369846091	1.57271369846091	1.57271369846091	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC006141.1	0.422649730810374	-0.262067300754323	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	NA	3
AC007036.2	0.422649730810374	-0.262067300754323	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	NA	3
AC007036.3	0.422649730810374	-0.262067300754323	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	0.59758756250154	NA	3
AC007390.2	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AC008014.1	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
AC008119.1	0.422649730810374	-0.360750479482639	0	0.333	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	0.852281100215496	NA	3
