gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
AREG	3.75995974179249e-34	-0.322708577423821	0.27	0.426	1.37618286509347e-29	1188	0.407105138598766	1.1028973164476	1.60124851938652	2.18074463314291	4.63762001177374	1.70539757867946	0.742020621423912	4402	707	0.482332019820858	1.29282311311192	1.84852643060094	2.48520698373321	4.44560136264075	1.93776796175368	0.782082157835234	1658
CD69	4.3859284329139e-43	-0.292656217282637	0.476	0.652	1.60529366573082e-38	2095	0.204114864745715	1.09409940604215	1.50930994415174	1.9237001916225	4.18634771292275	1.55821851616291	0.593570182340229	4402	1081	0.302412899261132	1.15214382108101	1.67298860542755	2.16790310503083	4.76221065596476	1.73815295518978	0.699286695824409	1658
HIST1H1E	9.78112145389185e-105	-0.437763498581552	0.483	0.734	3.57998826333896e-100	2126	0.283356880739711	1.01498587419523	1.37230336372319	1.81347431812035	3.33230094374059	1.43580454990173	0.547988353349232	4402	1217	0.438251382573247	1.24707790486076	1.74285734969923	2.1836516026334	3.58937033022457	1.76258707071471	0.637841120340581	1658
IFI44L	7.30017880224878e-40	-0.294208075047903	0.151	0.297	2.67193844341108e-35	663	0.201469835516444	0.88537543201906	1.11659716433439	1.52669912069554	3.05351917729249	1.22377859511207	0.494911647236583	4402	493	0.273716228459415	1.12742086529988	1.45289327865391	1.85055782761294	3.52280379665121	1.5208664361147	0.534473628350228	1658
IFITM1	3.2299348159731e-59	-0.365332762356399	0.449	0.611	1.18218844199432e-54	1976	0.204114864745715	1.10777894972714	1.50677619747282	1.87851031155736	3.03617989189796	1.51804216623239	0.502713968405518	4402	1013	0.302412899261132	1.42181933228228	1.93263982824053	2.4072659132	3.71696019976296	1.90838796161145	0.672352946291499	1658
LGALS1	2.64595507343028e-38	0.271475247826974	0.686	0.56	9.68446016426217e-34	3021	0.331318862027946	1.68701849187099	2.29079740731844	2.80432378343655	5.20724105245072	2.25828891426392	0.758894207841102	4402	928	0.485676144494408	1.32792604780249	1.9500702961755	2.57819026279168	4.40254188388554	1.98754746129404	0.741761181973494	1658
LYZ	9.71831152295436e-21	0.318743624661636	0.423	0.262	3.55699920051652e-16	1863	0.204114864745715	1.14493761827323	2.05684853102173	4.77757025886828	5.78578869644993	2.79966583052104	1.75274761747775	4402	435	0.508780687588347	1.18467837857616	2.63481949544914	4.58047008431149	5.44365213938106	2.86530874346344	1.65895104758706	1658
MT-ATP8	2.90537956828516e-90	-0.413001381905806	0.287	0.563	1.06339797578805e-85	1265	0.255228744050555	0.845928778598911	1.0678525619653	1.47754794854264	3.16390797782261	1.16867240504185	0.463310024409999	4402	933	0.244694466410265	1.0284123854335	1.31005024831488	1.71279232723695	3.11033565629299	1.38363726556612	0.489480703954918	1658
MT-ND4L	1.53049587723884e-78	-0.314466054744011	0.618	0.82	5.60176796028189e-74	2721	0.297910684969014	1.07734044392129	1.46377821376363	1.85191524678965	3.38680864421006	1.51149512583124	0.545334592221148	4402	1359	0.339121702518502	1.26208227529892	1.68112296730575	2.07838860936424	3.67626412197682	1.7146067349843	0.582183643650515	1658
MTRNR2L12	1.39926374556658e-262	-0.439398349165316	0.795	0.98	5.12144523514823e-258	3501	0.283356880739711	1.39555281176106	1.87702456431488	2.42000376355257	5.44696839858197	1.95940063324773	0.762178651553604	4402	1625	0.420349345032367	2.08224659260744	2.49285005194204	2.93921993319546	4.68036187359007	2.51936733892965	0.680386554016025	1658
