gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
AAAS	0.120080943095282	-0.264531470778774	0.154	0.364	1	2	0.251568654798101	0.251568654798101	0.318427518345819	0.385286381893537	0.385286381893537	0.318427518345819	0.094552711594035	13	4	0.245642889833673	0.508474252903758	0.830674442597827	0.922040120399547	0.954036971577283	0.715257186651652	0.322099867822948	11
ABCD4	0.093587677695753	-0.252403684374748	0.154	0.455	1	2	0.426278553956478	0.426278553956478	0.454643765587194	0.48300897721791	0.48300897721791	0.454643765587194	0.0401144669877418	13	5	0.419651211918214	0.458243474122747	0.551145764564599	0.636512087200312	0.954036971577283	0.603917901876631	0.213076215408417	11
ABHD10	0.100634956420123	0.335831522313821	0.385	0.091	1	5	0.270387551843066	0.635612526297932	0.748356576302912	0.847221677166521	1.75759313963331	0.851834294248747	0.551352919537465	13	1	0.571080491464698	0.571080491464698	0.571080491464698	0.571080491464698	0.571080491464698	0.571080491464698	NA	11
ABRACL	0.178722488337575	-0.261004064192532	0.692	0.818	1	9	0.177676655389011	0.426278553956478	0.542170289124343	0.824247309232243	1.676462938834	0.705567060862065	0.500640055322791	13	9	0.442687604411867	0.771305615973843	0.918456189671863	1.14830760801389	1.54248587404229	0.957796227579929	0.366560982688754	11
AC004130.2	0.0554901382851385	0.32024989209732	0.385	0	1	5	0.251568654798101	0.367478792792425	0.510772296120927	0.676839069295493	1.4244495020193	0.646221663005249	0.463241597483219	13	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC004241.3	0.352884469143052	-0.259700286285139	0.154	0.182	1	2	0.245594383898561	0.245594383898561	0.248581519348331	0.251568654798101	0.251568654798101	0.248581519348331	0.00422444746570986	13	2	0.368066982198979	0.368066982198979	1.33658798165922	2.30510898111946	2.30510898111946	1.33658798165922	1.36969553287982	11
AC004687.1	0.124487846011807	0.402113655479805	0.462	0.182	1	6	0.270387551843066	0.367478792792425	0.750543189263868	1.60933125429998	2.36056424053068	1.01814136966565	0.810948132969838	13	2	0.540938161910561	0.540938161910561	0.617945108058995	0.694952054207429	0.694952054207429	0.617945108058995	0.10890426764005	11
AC008105.3	0.0662514791448298	0.392808502250843	0.462	0.091	1	6	0.177676655389011	0.279561260762793	0.562704135153449	1.29918602266025	1.75759313963331	0.773237558125376	0.625614727833445	13	1	0.368066982198979	0.368066982198979	0.368066982198979	0.368066982198979	0.368066982198979	0.368066982198979	NA	11
AC012236.1	0.0278758237525501	0.384201672819138	0.538	0.091	1	7	0.277662770392144	0.39516677844186	0.607122303775529	0.775017341254953	1.4244495020193	0.664228973654371	0.398740442614093	13	1	0.442687604411867	0.442687604411867	0.442687604411867	0.442687604411867	0.442687604411867	0.442687604411867	NA	11
AC016831.1	0.149477654054616	0.302468318409527	0.385	0.091	1	5	0.177676655389011	0.452401097126759	0.494746198202354	0.510772296120927	1.98939909754645	0.724999068877101	0.719633310378864	13	1	0.406668719085966	0.406668719085966	0.406668719085966	0.406668719085966	0.406668719085966	0.406668719085966	NA	11
AC020916.1	0.117284284892092	0.337026179622958	0.385	0.091	1	5	0.270387551843066	0.426278553956478	0.494746198202354	0.847221677166521	1.98939909754645	0.805606615742974	0.694636573563084	13	1	0.406668719085966	0.406668719085966	0.406668719085966	0.406668719085966	0.406668719085966	0.406668719085966	NA	11
AC092683.1	0.0402319476098432	0.403962286405865	0.538	0.182	1	7	0.251568654798101	0.501884191296092	0.748356576302912	1.12059380271103	1.4244495020193	0.809904388733507	0.443404219265567	13	2	0.368066982198979	0.368066982198979	0.469573736831839	0.571080491464698	0.571080491464698	0.469573736831839	0.143552229074268	11
AC138150.1	0.277983841733848	-0.30810695989397	0.077	0.182	1	1	0.245594383898561	0.245594383898561	0.245594383898561	0.245594383898561	0.245594383898561	0.245594383898561	NA	13	2	0.571080491464698	0.571080491464698	1.43809473629208	2.30510898111946	2.30510898111946	1.43809473629208	1.22614330380555	11
AC138969.1	0.259326863384568	-0.328941851658912	0.077	0.182	1	1	0.442607941493832	0.442607941493832	0.442607941493832	0.442607941493832	0.442607941493832	0.442607941493832	NA	13	2	0.982324765016314	0.982324765016314	1.64371687306789	2.30510898111946	2.30510898111946	1.64371687306789	0.935349689253066	11
AC147651.4	0.243130865815228	-0.335107921417043	0	0.182	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.571080491464698	0.571080491464698	1.43809473629208	2.30510898111946	2.30510898111946	1.43809473629208	1.22614330380555	11
ACADVL	0.0369487178324913	0.332229008790276	1	0.727	1	13	0.245594383898561	0.510772296120927	0.999251199514078	1.35556206219386	1.75759313963331	0.928199079914708	0.474707232446579	13	8	0.368066982198979	0.55600932668763	0.731412752515062	0.869791023065567	1.16493676642117	0.730928744144583	0.249291099954309	11
