gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
ADGRE5	1.6620455727448e-06	0.320870167822547	0.452	0.247	0.0608325300080325	168	0.42303841810937	0.978829009143735	1.47032710051427	1.99065343547076	3.51012593320374	1.52462530493419	0.655362509371121	372	40	0.658358591146283	0.956351785094659	1.29058707880432	1.78897019893976	2.56976284449308	1.4248843478157	0.502060614903172	162
APOD	1.61055488078904e-06	-0.347483873952791	0.003	0.173	0.0589479191917597	1	2.93658436838464	2.93658436838464	2.93658436838464	2.93658436838464	2.93658436838464	2.93658436838464	NA	372	28	0.658358591146283	0.896724210047102	1.5009168964399	2.05244106181915	3.1357652704925	1.63379070137422	0.769273587527994	162
ARL4C	1.24558577369245e-05	0.301780448002711	0.417	0.247	0.455896849029172	155	0.51275302558335	1.08402829942131	1.59959109262016	2.09973430443193	3.29737888635614	1.63602323247307	0.632963177417959	372	40	0.674484119428019	0.969586098608264	1.49318589064143	1.87286161199253	2.81329714070018	1.47525685474386	0.536302356380806	162
BACH1	3.92057005101929e-07	0.310258045806115	0.551	0.321	0.0143496784437357	205	0.400055912461903	0.950518104664234	1.32465977335791	1.73856519460475	2.84012416562728	1.3625481153714	0.535636733480316	372	52	0.678333543417173	0.934322629504046	1.15373590055539	1.5313491603294	2.75403531434403	1.28375497686939	0.455663193686214	162
BHLHE40	3.96068493011556e-07	0.268907585856866	0.263	0.099	0.014496502912716	98	0.415423767513539	0.879313273009568	1.17730025121496	1.65803584187422	2.6504471112545	1.31042484173491	0.526612698919592	372	16	0.650372422412357	0.851347375086492	1.04508444504844	1.64722519219937	1.95038058291025	1.17917623548223	0.452283382347843	162
BIRC3	9.73904474930775e-09	0.358466788630408	0.608	0.457	0.000356458776869413	226	0.40383841673776	1.22618072442337	1.70165271056987	2.24937039673295	3.45382690742089	1.74664892604423	0.691955015047419	372	74	0.618275346917745	1.00062682151205	1.32222411924667	1.61716244392321	2.28056455126855	1.33030882708688	0.436102073424103	162
BTG2	2.12426154558817e-07	0.255635323531911	0.874	0.753	0.00777500968300727	325	0.319837037166123	1.53786388845142	1.98424114254952	2.40565857784032	3.62561086004195	1.99174736595692	0.661071899280461	372	122	0.619699274436789	1.29551363459107	1.71223872269474	2.13599579561425	3.24220805634212	1.7198015113238	0.551278277889371	162
CALR	4.45605071346151e-06	0.271630985076425	0.653	0.5	0.163095912163405	243	0.568014627532679	1.06462768593091	1.46454477007521	1.95665008034637	3.12339473980146	1.55132350569045	0.587004723563513	372	81	0.620572788823129	0.931744724191631	1.30581712252965	1.66356142257889	2.39155582030483	1.33567199316014	0.461350545988705	162
CCR7	2.24808793975669e-05	0.288490857788036	0.465	0.358	0.822822666830345	173	0.485051522651082	1.14260601989912	1.67316441566266	2.31122553036446	3.45700938115822	1.75094479609501	0.727700725665272	372	58	0.662564924592526	0.931744724191631	1.27271339319784	1.66366545665639	2.99811039595896	1.35593789418353	0.498469330794587	162
CD55	1.3053749592e-05	0.271116936113829	0.562	0.395	0.477780288816794	209	0.400055912461903	0.94896309719237	1.42781341849908	1.9618495024524	2.9778290221585	1.478204736871	0.590898050038477	372	64	0.503184181194802	0.873565449918081	1.30339451125412	1.72681503433174	2.27912035405302	1.30838261424549	0.463650256696896	162
CD83	8.31036357642091e-07	0.321281922254463	0.788	0.574	0.0304167617260582	293	0.58048556890121	1.38263057734681	1.99877260121471	2.73403382657915	4.83103497485612	2.09385489647593	0.864344967689251	372	93	0.618275346917745	1.41376060629237	1.96778248807351	2.43716782251754	3.90136119039871	1.95149587277978	0.699552682864544	162
CEBPZ	1.93681544279236e-05	0.255165808954367	0.449	0.265	0.708893820216431	167	0.319837037166123	0.921498663408295	1.13381261020535	1.54110790822163	3.24932413221093	1.2725574083296	0.523041718737702	372	43	0.620572788823129	0.826752903380619	1.05633808448769	1.49479165610893	2.39155582030483	1.19263342210048	0.455585896229747	162
CEMIP2	3.08522380793673e-11	0.412472006955192	0.427	0.167	1.12922276594292e-06	159	0.400055912461903	0.96936113211728	1.36114388447994	1.72932528954376	3.37401420150991	1.43418521707263	0.600604625818176	372	27	0.618275346917745	0.868907119793959	1.06760205192555	1.56281562871985	2.72691868540659	1.27141233993071	0.552687745943891	162
CREM	2.40647662533604e-09	0.360841839668379	0.263	0.105	8.80794509639244e-05	98	0.560270143445435	1.00127986348302	1.53746800595392	2.22030946179844	3.55639778749071	1.65567041486257	0.75358789981351	372	17	0.674484119428019	0.832637911976519	0.872365472951649	1.27787271045262	2.56172466274041	1.12791055477736	0.517365241197025	162
CXCR5	7.32878591951192e-06	0.259772979522296	0.298	0.13	0.268240893440056	111	0.354506914483473	0.926782703550569	1.13381261020535	1.65549566794805	2.92180003288302	1.31632954547075	0.590616618357858	372	21	0.733674631923167	0.841248692602751	1.05304573978593	1.64407838502668	2.21884704134939	1.2595364319452	0.498084429705198	162
CYTIP	1.45225252017591e-08	0.324448530904467	0.505	0.296	0.000531538944909584	188	0.485051522651082	0.947223290351587	1.27714726090071	1.67276913550491	2.57872086011922	1.32519521320291	0.452192299077962	372	48	0.503184181194802	0.821111469537094	1.01221006085414	1.38233704737938	2.16996207632236	1.12538105591539	0.391671675470662	162
DDX21	6.50490273495486e-10	0.362130398157943	0.798	0.586	2.38085945002083e-05	297	0.485051522651082	1.33097709372926	1.74904153928609	2.29509549499469	3.79136455259056	1.82378297332526	0.664049170890322	372	95	0.650372422412357	1.05153145189036	1.55450349098334	1.92080125529858	3.2970206890647	1.5532738164451	0.600838563548587	162
DENND4A	7.58314802495156e-08	0.341748802354569	0.449	0.235	0.00277550800861252	167	0.507962115605075	0.948914593909543	1.39372765635935	1.89650694371788	3.4191059774885	1.45910719418246	0.618399748253897	372	38	0.674484119428019	0.872365472951649	1.30256380696557	1.56848926349027	3.00811914610579	1.30434517916145	0.452216038198989	162
