gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
ASXL1	0.00504317737574274	-0.250817646814098	0.337	0.478	1	62	0.656343064518252	1.10316627457219	1.4868132492947	1.74383018970019	2.8175406504742	1.47889020500731	0.456268091270746	184	55	0.648233012289342	1.20644552020842	1.70963346024874	1.97190371278957	3.31937195306532	1.63681581427502	0.531851274868625	115
BTG2	0.000466792216812792	-0.265954112950763	0.603	0.765	1	111	0.852744225369875	1.41483145635444	1.82371106903466	2.16670156508482	3.34154693077053	1.83394974224932	0.560098167475451	184	88	0.717937123980446	1.57700654360566	1.96399626287212	2.50272034346604	3.50821644020538	2.00301339302414	0.637129498215898	115
CAMK2D	0.00170163201717708	-0.261176293666073	0.359	0.574	1	66	0.621448848126377	1.23848431451151	1.54524396845801	1.82501912224963	2.78843316655363	1.51686907158527	0.444633147853258	184	66	0.648233012289342	1.06410835100195	1.32542857652779	1.98749471708216	2.64215810729351	1.48198111925749	0.51744513840803	115
CD55	4.21343174107816e-08	-0.413113468503062	0.435	0.748	0.00154215815155202	80	0.656343064518252	1.1028973164476	1.53113430431957	1.90615009261338	2.48752319056332	1.54086045467077	0.458024925943679	184	86	0.865453613795794	1.24302751679112	1.63491951197099	2.02081916795289	2.57535063994115	1.63623376517914	0.473285390771009	115
CD69	5.87609198540118e-08	-0.312405811084824	0.799	0.93	0.00215070842757669	147	0.907619299026491	1.76711418230498	2.39155582030483	2.79918114163295	4.18634771292275	2.31069359127291	0.673583888424541	184	107	0.740150426373746	2.32624449031014	2.67543975363293	3.25986460204138	4.76221065596476	2.72361948359042	0.73090334845811	115
CDCA7L	0.000195158652854099	-0.314328781940452	0.239	0.461	1	44	0.621448848126377	1.03773908955374	1.33165033111972	1.60071134233751	2.31491749448671	1.37546449757764	0.439354094787571	184	53	0.672365072866441	1.05989943094283	1.39145396205873	1.72273374137272	2.78414845368991	1.41562244785585	0.442484422631584	115
CDKN1A	0.0013059031182938	-0.269093716814151	0.071	0.226	1	13	0.896392931037076	1.17841274408665	1.32425455517965	2.15498549876768	2.62734402991088	1.57157666621074	0.577928062651936	184	26	0.717937123980446	1.1851503914433	1.47206329390055	1.85851196975552	2.46763105138809	1.4987762264918	0.462088310291381	115
CHMP1B	9.36248552987867e-05	-0.33338928445431	0.299	0.539	1	55	0.5130218963437	1.08976989685213	1.4895829964291	1.72156388942335	2.53805331497743	1.43960686616629	0.455042725332186	184	62	0.717937123980446	1.0769573856051	1.38284137400052	1.67669013944327	2.88328508937446	1.48787134802308	0.505185648744691	115
DNAJB14	8.22681434191878e-05	-0.344869312057035	0.217	0.452	1	40	0.595315722325952	0.920534565970505	1.26088355613017	1.87809966902092	2.97136368253703	1.4034741277916	0.583919414936725	184	52	0.71127766871561	1.08057832040821	1.38843705506716	1.67336452815408	2.80724388093293	1.45414800307553	0.473003920044793	115
EAF2	0.000802214900501679	-0.266032529306204	0.212	0.435	1	39	0.595315722325952	1.0966401706742	1.33860797698146	1.60132265298297	2.20796293555735	1.387596213555	0.38948571797962	184	50	0.648233012289342	1.06986127956826	1.19582507138515	1.44615474904357	2.16824589672146	1.27917408946566	0.360617293959084	115
