gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
ABCA1	8.26667454578772e-05	0.272988658632217	0.21	0.062	1	37	0.501560482110828	0.929604560537389	1.16427952470479	1.78265118401869	2.42218472861262	1.31840599966234	0.478762071747941	176	3	0.651865521586641	0.842109259826775	1.03235299806691	1.04172912940027	1.05110526073364	0.911774593462397	0.225283057665835	48
AC060780.1	0.00956959351052505	-0.321455060034174	0.011	0.188	1	2	0.905244822445678	0.905244822445678	1.2149157515439	1.52458668064213	1.52458668064213	1.2149157515439	0.437940827803389	176	9	0.651865521586641	0.738777191288298	1.29407049133214	1.71609036884236	2.99449811570996	1.42315670549312	0.773927181405644	48
AIDA	0.0130779559914122	-0.269490078437746	0.244	0.479	1	43	0.501560482110828	0.93142076709731	1.20556181246512	1.55718023767569	2.10248516127316	1.23625650947921	0.377770434185767	176	23	0.646627164925052	0.853366188060895	1.04318248372878	1.40252003039789	2.02176592771207	1.18842810108918	0.416359450298387	48
AKAP8	0.000679567577467915	-0.391695237256654	0.068	0.354	1	12	0.787433305890953	0.977882166679542	1.24888988582621	1.66991436450714	1.921954887492	1.31670520304259	0.389946406823004	176	17	0.761348533431524	0.9206023180086	1.15810150344773	1.47096956626873	1.99240137735663	1.21330851711046	0.386636795307758	48
AL139020.1	0.00989726408956025	-0.302178723834009	0.045	0.208	1	8	0.733899848587053	0.856635897646843	0.973350600325192	1.40972449286663	1.85988428510494	1.13415076442117	0.416090630940532	176	10	0.876438210702155	1.03235299806691	1.3530794766825	1.65546109680231	2.39426682179279	1.42353273199647	0.473511757252661	48
ANKRD44-IT1	0.0172107089928065	-0.269072321995035	0.114	0.292	1	20	0.667335264740566	0.812717790522912	1.07539711390249	1.38700804204961	2.06642617356777	1.14088972366843	0.400782709817748	176	14	0.632619081311251	0.805962496114394	1.22618210142492	1.55215251752511	2.15094959722266	1.23860937583854	0.478447566194228	48
APC	0.00377761557209654	-0.317369788442761	0.131	0.396	1	23	0.558567805206078	0.861104341834185	1.02473330981504	1.34504636652948	2.4557610990314	1.20806444824753	0.490748825141428	176	19	0.632619081311251	0.775791815463307	0.957781845667085	1.4530626358006	1.95206388221932	1.11858772340894	0.428320337616995	48
ARGLU1	0.000262037418531061	-0.2684605254826	0.727	0.917	1	128	0.667335264740566	1.37076878319073	1.60196097530231	2.06156299521197	3.04119520124849	1.66838879549063	0.510900062022694	176	44	0.879890694791891	1.52052807361109	1.79897033741011	2.13068027489318	3.43012420714973	1.8175165913303	0.49115405295595	48
ARHGAP15	0.00847705433586397	-0.307662192715558	0.182	0.438	1	32	0.501560482110828	0.943326641190878	1.34049892146313	1.740454723879	2.6852046975842	1.39597863102905	0.531417998981007	176	21	0.632619081311251	0.924620958008098	1.18855152688287	1.47589687702648	2.39426682179279	1.26136346966323	0.449375686466797	48
ATL2	0.00542430810565368	-0.275425795069527	0.159	0.438	1	28	0.775359076718783	0.947651244922017	1.14402174730105	1.47230365915916	2.65702427240858	1.26102939682482	0.412041726719245	176	21	0.688480075122052	0.805962496114394	0.924620958008098	1.1956607434109	1.62924857899404	1.03581688140346	0.290873536224713	48
