gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt
ABCB7	0.0838939166874417	-0.302484442981654	0.167	0.6	1	10	0.254699332025041	0.459529259223873	0.660801510107371	1.04688752141043	1.49748118162806	0.737366561365383	0.370828430251343	60	6	0.28606626202006	0.334732789394921	0.580804684859316	0.948817595330512	1.11705337506969	0.641379898588969	0.337151023770684	10
ABCE1	0.00448659708340119	-0.358746421451949	0.367	0.9	1	22	0.4801128929248	0.612878917455206	0.760239355392807	1.06423269577355	1.34082651764578	0.830194386199823	0.265460054576958	60	9	0.482426914677629	0.585079549112158	0.752575997460576	0.84360073566405	1.0819605337785	0.747391812800515	0.203196120008872	10
ABHD17A	0.00119159591529967	-0.384037903471602	0.7	1	1	42	0.327616714172481	1.13148340826502	1.55566555151361	1.92795573721486	3.24142075019526	1.6150189218439	0.608232813981172	60	10	0.951761176367022	1.50039364127761	1.9528797561276	2.05668629880471	2.18754123975578	1.78029684546121	0.42578017811262	10
ABHD3	0.0588640288433171	-0.402922884705227	0.267	0.7	1	16	0.218009936919753	0.561297696976589	0.760239355392807	0.951392638717611	1.15056655927319	0.735164213852082	0.291987939504918	60	7	0.269099173425489	0.502003223893134	0.752575997460576	1.0993974477213	1.58942227239966	0.830556969502084	0.4691275758488	10
ABI3	0.011879078338114	-0.516611693494309	0.283	0.8	1	17	0.218009936919753	0.66918903191833	0.875538743304434	1.10505353477097	1.32597869101979	0.86792250456254	0.340842931203048	60	8	0.28606626202006	0.721678303909202	1.07490071550382	1.23138161716855	1.48191370772216	0.977987655363171	0.387915799144529	10
AC007952.4	0.102143822212754	-0.34005497896945	0.167	0.6	1	10	0.254699332025041	0.682712988050425	0.902806955903195	1.10155425388178	1.52605004265597	0.889004084800512	0.350222935930197	60	6	0.334732789394921	0.34441723705073	0.627785960666115	1.21609340213312	1.38274240225228	0.75559295869388	0.457841905554782	10
AC026124.2	0.0232534511864063	-0.302892614145839	0.1	0.6	1	6	0.218009936919753	0.254699332025041	0.59355501979197	0.691600775642493	0.796417360058351	0.524639574038263	0.239179629823698	60	6	0.334732789394921	0.34441723705073	0.481675926423839	0.582956716944445	0.757898264138534	0.497226143396051	0.158454462978352	10
AC090152.1	0.012530789526837	-0.465491902948	0.117	0.7	1	7	0.381138949660622	0.73423448578049	0.8303682120802	0.969885719538994	1.32597869101979	0.849389466199939	0.297113897327659	60	7	0.334732789394921	0.564889689934704	0.803570717832935	0.878525455237056	1.15104486486564	0.73945409463386	0.278747407858232	10
AC092821.3	0.17690828638546	-0.277971388792716	0.333	0.6	1	20	0.218009936919753	0.609786528195626	0.871935745636291	1.05971664903614	1.95839043273408	0.899311943642476	0.439674073354345	60	6	0.449094948320824	0.582956716944445	1.01525177493988	1.32947646091399	1.3675415044473	0.959928863417719	0.382784837899524	10
ACADM	0.050905130511155	-0.302011420331188	0.233	0.7	1	14	0.252622827752728	0.548582732901763	0.645613636597082	0.857092597904249	1.57082442652246	0.722580253991113	0.324731554022047	60	7	0.334732789394921	0.465009943245436	0.582956716944445	0.721244471043851	1.11705337506969	0.62960738714109	0.258257028030192	10
